TimeGenerated,UserPrincipalName,IPAddress,Location,ResultType,AppDisplayName,DeviceDetail_OperatingSystem,IsInteractive,CorrelationId
2026-08-28T02:22:52Z,user7@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,4b5e4530-6ada-4d4e-aa1b-b496b0fe0834
2026-08-28T02:23:37Z,user2@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,aa1d45a8-fb4c-4ef4-9005-78600f96db59
2026-08-28T02:25:24Z,user5@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,18bb8f0e-19b4-4530-a718-5c497a05eace
2026-08-28T02:26:00Z,user9@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,a7dee17e-e03a-4ffb-845b-b5b6300307f6
2026-08-28T02:26:07Z,user7@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,f58aa9b7-bb03-44a9-90ff-debe714d796a
2026-08-28T02:26:10Z,user2@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,e833248a-f45f-44ba-acb0-e4872f2c5f0e
2026-08-28T02:26:54Z,user6@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,e84ac511-ac3d-4891-9dc8-e84fe3a4bb71
2026-08-28T02:27:16Z,user1@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,abd199fd-cf2e-44f4-a801-f2a3fe1c3a41
2026-08-28T02:32:16Z,user3@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,d0a695e1-6802-4a45-ac1e-96b4a335953c
2026-08-28T02:33:01Z,user2@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,4cbb7dfe-eb6b-4ac4-960d-d51dbe889956
2026-08-28T02:43:49Z,user7@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,1d3ffc32-eda6-4a76-a54d-8ac99d0949ec
2026-08-28T02:44:40Z,user8@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,ab9ebaac-67f0-4971-9014-082e5a8c3b58
2026-08-28T02:46:12Z,user9@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,8c12da40-8634-4a39-9c43-3aff74d90b38
2026-08-28T02:46:16Z,user1@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,2dd08a6a-ee36-4f52-95cd-8c49006adb2d
2026-08-28T02:49:12Z,user2@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,1a3eeda0-33c4-4e16-aef1-b38f104ee253
2026-08-28T02:55:36Z,user9@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,61e9bbb0-15e2-4d53-beec-376505cbdd88
2026-08-28T02:59:00Z,user3@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,21923713-8ce9-4742-b15c-9169709d818f
2026-08-28T03:01:02Z,user8@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,f7484a13-d64f-4c3a-948a-d39db10c86e4
2026-08-28T03:04:49Z,user7@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,47146bce-b1f5-4f8c-ad53-e09c43df96f1
2026-08-28T03:05:09Z,user1@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,4529cecd-2b9d-4d00-89e0-c2b90055ab9d
2026-08-28T03:06:57Z,user3@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,5398e3a1-358b-445e-9830-5e97ad22d3e3
2026-08-28T03:08:31Z,user9@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,32367543-aebd-4c41-acac-7d286be381c9
2026-08-28T03:08:42Z,user8@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,5d4cda65-a6e5-44a8-96a9-fde563c5053a
2026-08-28T03:09:07Z,user7@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,0940f44a-efd6-4bf7-9629-e4490fd56781
2026-08-28T03:10:18Z,user10@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,b6b8010c-99eb-4ed3-9da2-0a54e9e874cf
2026-08-28T03:11:02Z,user2@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,34a00110-887e-4e87-893b-08f9c589bbd2
2026-08-28T03:12:07Z,user2@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,88249db7-ec7c-42ea-98cc-899ef46c1124
2026-08-28T03:12:58Z,user3@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,cb2c89e0-b9b4-446b-8976-a497655fd10c
2026-08-28T03:13:43Z,user3@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,d97dcdc5-00ef-4d80-94e9-c24b8ef22fde
2026-08-28T03:14:06Z,user4@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,cdea3935-cabd-43d2-a2b2-69d7030bbf2d
2026-08-28T03:16:38Z,user10@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,30ebbc33-5063-4215-bbf7-35b1f42e3780
2026-08-28T03:17:22Z,user8@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,adf2fedb-0f1b-4d86-b0fe-bad2d007c92d
2026-08-28T03:22:00Z,user1@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,b9e12e54-2893-4dff-aef9-ebf1ffa31e2f
2026-08-28T03:23:03Z,user5@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,6a37c558-a1f3-4fb6-a6ab-122f274ed37f
2026-08-28T03:23:50Z,user4@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,1fb13c03-e408-4818-aa83-dfd6be2d3845
2026-08-28T03:24:03Z,user2@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,eb62d192-c3cc-4a7b-bf4a-497aa56b6838
2026-08-28T03:24:33Z,user10@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,495f39bd-45ab-465e-8075-12751cc5aba0
2026-08-28T03:25:25Z,user2@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,c24ff4d8-1c1f-415c-aa91-664341527de9
2026-08-28T03:26:23Z,user10@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,6b243019-54f6-43f0-8495-56b53679837c
2026-08-28T03:26:46Z,user2@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,c1b24c60-de51-493a-b6d5-a7fa2c901575
2026-08-28T03:31:33Z,user6@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,719a3bce-77b8-4dc8-bca5-78a5bc8615be
2026-08-28T03:31:56Z,user7@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,6ca71ae7-febc-4f6d-8b10-aa4701a8c4e8
2026-08-28T03:32:32Z,user5@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,3f8d0b24-7107-4707-8f96-fe7ef9a5aa47
2026-08-28T03:32:35Z,user7@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,d1648a1e-95db-49d8-bb6e-669e42859596
2026-08-28T03:35:01Z,user10@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,0ece6f45-e380-4180-a685-f101c527d953
2026-08-28T03:38:51Z,user8@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,af8f2caa-80bb-452b-a1ba-3d1be8cd0449
2026-08-28T03:42:19Z,user8@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,0d50f2b2-a6e0-4fbd-8e88-b0a431427ae5
2026-08-28T03:42:47Z,user3@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,2ea8bab3-1a62-4b9d-af00-67dd5e6df2e1
2026-08-28T03:43:28Z,user4@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,32db0279-62ca-4d5a-b925-8af3a9e2e9df
2026-08-28T03:46:47Z,user5@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,2172a8b7-2f43-40fb-b741-ef87cfdc7dab
2026-08-28T03:47:36Z,user2@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,850aa8db-aae3-4c94-b92a-6696cd92dabd
2026-08-28T03:48:38Z,user7@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,c6237d88-4dc8-4828-9444-ee6c4b98dd20
2026-08-28T03:50:01Z,user7@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,00b0178c-a8b8-46a4-af4d-4a219f0df2b6
2026-08-28T03:51:46Z,user10@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,dd7bdae2-ef9e-4cdd-a5d6-8a60d4b7e456
2026-08-28T03:52:46Z,user3@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,772f9310-186d-46ff-bf9b-f31147c1ec94
2026-08-28T03:53:32Z,user6@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,c2780510-cbb5-4637-a4f3-802858fa1f0f
2026-08-28T03:54:15Z,user8@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,0a1701a2-58c1-42cc-910d-68d5bdfd7fa7
2026-08-28T03:58:22Z,user3@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,6c73a36b-5ac7-4bf0-beb1-e879650de968
2026-08-28T04:00:30Z,user9@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,b3446bb3-58e9-41d7-a104-cc74f88058d7
2026-08-28T04:01:15Z,user10@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,9f329435-2a83-49dd-ab3c-0058805e7a1a
2026-08-28T04:02:41Z,user7@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,519a8048-2c32-46b9-b5fc-61f5d1e24c48
2026-08-28T04:03:46Z,user1@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,8fcb133f-305c-4b7f-97e3-018e4e88e0a3
2026-08-28T04:07:41Z,user10@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,a9194288-9b6e-4719-9bb2-a068bf86afb3
2026-08-28T04:07:48Z,user7@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,cbe0504b-1b3a-454e-852f-669b65dc22f3
2026-08-28T04:13:12Z,user2@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,7f9267b6-6ccc-4f1b-b742-245d8982adf0
2026-08-28T04:14:57Z,user3@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,08fe3bb3-6d34-432f-a6d5-d2f85105a671
2026-08-28T04:15:07Z,user4@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,f6e794c5-b663-4c50-ab78-df8c3eb4fd24
2026-08-28T04:16:55Z,user3@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,f5096896-ec3b-4766-92c5-53cf48933706
2026-08-28T04:21:16Z,user1@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,ea09c94f-26fa-4285-97e9-f0f5629d39b6
2026-08-28T04:21:48Z,user7@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,dd3fbf87-a1ff-469f-a121-7a97890fd4ed
2026-08-28T04:24:04Z,user4@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,c04de02d-e90b-4487-a265-cf41df66c2c0
2026-08-28T04:26:43Z,user7@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,14c7d148-8bb2-4482-91b5-a61672ee528c
2026-08-28T04:27:27Z,user9@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,0bab21f4-65ae-450a-8650-4a4483d30e6f
2026-08-28T04:28:56Z,user10@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,55cfceba-2ab9-4dee-b63e-ed1983d4e06d
2026-08-28T04:30:18Z,user4@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,25cce288-080a-40ab-9640-d6cc7835c579
2026-08-28T04:31:35Z,user6@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,7dcead97-0809-4dea-ae2d-be09e748311e
2026-08-28T04:36:44Z,user5@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,ab63624b-fbf8-4654-a5a9-1157f0bb9b9d
2026-08-28T04:39:13Z,user5@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,8dfa88e2-bbb8-4b5f-bd51-ec88cfc64f75
2026-08-28T04:40:36Z,user8@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,717c105e-28a1-4a03-b113-8b50652b5eed
2026-08-28T04:40:47Z,user9@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,a70ba966-8bbb-4f89-bfbf-35328e4e6c87
2026-08-28T04:41:32Z,user2@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,0eb068fc-9d1b-48ca-b7b9-98cd3c22e8cd
2026-08-28T04:42:01Z,user6@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,43523ed9-5b0d-43ba-80f1-e766e6ec04c3
2026-08-28T04:42:01Z,user1@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,2f511bfb-60fd-42e1-a0fd-3ae306290cd1
2026-08-28T04:44:45Z,user10@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,fe678bc1-c460-4244-8e69-0a87191153f8
2026-08-28T04:46:03Z,user6@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,88de41b4-6745-4656-94fd-6c65014dfded
2026-08-28T04:50:02Z,user1@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,b8b2d4af-9bb4-4861-b332-c08019f9b621
2026-08-28T04:50:41Z,user6@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,1c99e7ee-be2e-441d-96a2-95faff2c5fce
2026-08-28T04:51:52Z,user7@company.com,154.113.20.14,NG,50126,Office 365 Exchange Online,Windows,False,41f3f8a6-e670-4328-a7f9-188a39bfb897
2026-08-28T04:55:54Z,user10@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,36dc21ed-1055-4314-8236-079ebcaabdba
2026-08-28T04:58:35Z,user9@company.com,154.113.20.10,NG,50126,Office 365 Exchange Online,Windows,False,50784696-5ade-42cd-8822-1d578f98eabe
2026-08-29T03:00:00Z,ceo@company.com,154.113.20.23,"Lagos, NG",0,Office 365 Exchange Online,Windows,True,f8c8a384-6fc0-428c-9831-157558fad811
2026-08-29T09:00:00Z,colleague@company.com,5.62.60.10,"Dubai, AE",0,Office 365 SharePoint Online,Windows,True,7a00658e-8502-486d-9c50-6893e29f7ef8
